type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,Mixer1DutyCycle,Mischerstatus,,,b509,0d0200,value,,SCH,,%,"Geschwindigkeit mit der der Mischer verfahren wird (negative Werte = Mischer wird geschlossen, positive Werte = Mischer wird geöffnet)"
r,,,Mixer1State,Status Mischer HK1,,,b509,0d0300,value,,UCH,,,mixer's state
r,,,Hc2CircuitType,HK2 Kreisart,,,b509,0d1e00,value,,UCH,0=disabled;1=mixing;2=zone,,type of the second heating circuit
r,,,FlowTempMin,Min. Vorlauftemp.,,,b509,0d1000,value,,D1C,,°C,lower limitation of the second heating circuit's flow temperature
w,,install,FlowTempMin,Min. Vorlauftemp.,,,b509,0e1000,value,,D1C,,°C,lower limitation of the second heating circuit's flow temperature
r,,,FlowTempMax,Max. Vorlauftemp.,,,b509,0d1100,value,,D1C,,°C,upper limitation of the second heating circuit's flow temperature
w,,install,FlowTempMax,Max. Vorlauftemp.,,,b509,0e1100,value,,D1C,,°C,upper limitation of the second heating circuit's flow temperature
r,,,HeatingCurve,Ferienprogramm aktiv,,,b509,0d1500,value,,UIN,100,,heating curve of the second heating circuit
w,,install,HeatingCurve,Ferienprogramm aktiv,,,b509,0e1500,value,,UIN,100,,heating curve of the second heating circuit
r,,,Hc2RoomControlMode,HK2 Raumreglertyp,,,b509,0d3500,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the second heating circuit
w,,install,Hc2RoomControlMode,HK2 Raumreglertyp,,,b509,0e3500,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the second heating circuit
r,,,Hc2SummerOffset,HK2 Offset Sommerbetrieb,,,b509,0d3700,value,,D1C,,K,"summer offset of the second heating circuit (if outside temperature > room setpoint + summer offset => heating is OFF; applies to comfort and night setback setpoint; no influence if room temperature modulation is set to ""thermostat"")"
w,,install,Hc2SummerOffset,HK2 Offset Sommerbetrieb,,,b509,0e3700,value,,D1C,,K,"summer offset of the second heating circuit (if outside temperature > room setpoint + summer offset => heating is OFF; applies to comfort and night setback setpoint; no influence if room temperature modulation is set to ""thermostat"")"
r,,,AutoOffMode,Automatisch Aus Modus,,,b509,0d1f00,value,,UCH,0=frostprotection;1=lowering;2=eco,,operation during the auto-off period
w,,install,AutoOffMode,Automatisch Aus Modus,,,b509,0e1f00,value,,UCH,0=frostprotection;1=lowering;2=eco,,operation during the auto-off period
r,,,HcParallelStorageFillingEnabled,Parallele Speicherladung,,,b509,0d2d00,value,,UCH,0=off;1=on,,Heizbetrieb und Speicherladung parallel
r,,,FlowTempDesired,Vorlaufsolltemperatur,,,b509,0d2200,value,,D1C,,°C,flow temperature setpoint of the second heating circuit
r,,,FloorPavingDryingDay,Estrichtrocknung Tag,,,b509,0d1a00,value,,UCH,,,Aktiver Tag der estrichtrocknungsfunktion
w,,install,FloorPavingDryingDay,Estrichtrocknung Tag,,,b509,0e1a00,value,,UCH,,,Aktiver Tag der estrichtrocknungsfunktion
r,,,FloorPavingDryingTemp,Estrichtrocknungstemperatur,,,b509,0d0400,value,,D1C,,°C,flow temperature setpoint for the current day of floor pavement drying
r,,,Weekday,Wochentag,,,b509,0d0b00,value,,BDY,,,Aktueller Wochentag
r,,,Date,Datum,,,b509,0d0a00,value,,HDA,,,Aktuelles Datum
r,,,Time,Uhrzeit,,,b509,0d0900,value,,HTI,,,Aktuelle Uhrzeit
r,,,ActualTempDesired,Akt. Solltemperatur,,,b509,0d2f00,value,,D1C,,°C,current setpoint for the second heating circuit considering all basic conditions passed to the control algorithms
r,,,DayNightState,DayNightState,,,b509,0d5000,value,,UCH,,,"0 = day, 1 = night"
r,,,FrostProtectDelay,Frostschutz-Verzögerung,,,b509,0d2500,value,,UCH,,h,delay before frost protection is activated
r,,,HcPumpIdlePeriod,Pumpensperrzeit,,,b509,0d2800,value,,UCH,,,"0=off, heating circuit pump's maximum blocking time for pump's energy saving function"
r,,,PreheatingMinutesMax,MaxPreheatingMinutes,,,b509,0d2400,value,,UIN,,,"in steps of 10, maximum time of enabling the heating before the heating time window starts"
r,,,BoilerMaxPreShutdown,Kesselvorabschaltung,,,b509,0d1800,value,,UCH,,,"in steps of 10, maximum time of starting the lowering operation before the heating time window ends"
r,,,Hc2ContinuosHeating,HC2_ContinuosHeating,,,b509,0d3600,value,,SCH,,,"-26=off, when the outside temperature falls below this threshold temperature the continuous heating function is started (off <=> function is disabled)"
r,,,HcFlowIncrease,Temperaturüberhöhung,,,b509,0d1900,value,,D1C,,K,excess temperature (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
r,,,IsInHoliday,Ferienprogramm aktiv,,,b509,0d0800,value,,UCH,0=no;1=yes,,
r,,,IsInOneDayHoliday,IsInOneDayHoliday,,,b509,0d5600,value,,UCH,0=no;1=yes,,indicates that the VR61 is in one day holiday mode
r,,,IsInBankHoliday,IsInBankHoliday,,,b509,0d5300,value,,UCH,0=no;1=yes,,indicates that the VR61 is in bank holiday mode
r,,,IsInOneDayBankHoliday,IsInOneDayBankHoliday,,,b509,0d5200,value,,UCH,0=no;1=yes,,indicates that the VR61 is in one day bank holiday mode
r,,,IsInParty,Partyfunktion aktiv,,,b509,0d5500,value,,UCH,0=no;1=yes,,
r,,,IsInImpactVentilation,IsInImpactVentilation,,,b509,0d5700,value,,UCH,0=no;1=yes,,indicates that the VR61 is in impact ventilation mode
r,,,IsInSystemOff,IsInSystemOff,,,b509,0d5400,value,,UCH,0=no;1=yes,,indicates that the VR61 is in system off mode
r,,,Hc2QuickVetoActive,HK2 Quick Veto aktiv,,,b509,0d3300,value,,UCH,0=no;1=yes,,manual override of the second heating circuit enabled
r,,,HcPreHeatingActive,Voraufheizung aktiv,,,b509,0d2a00,value,,UCH,0=no;1=yes,,bit-array where a set bit indicates that preheating is active for the corresponding heating circuit
r,,,HcPreShutdownActive,Vorarabschaltung aktiv,,,b509,0d2900,value,,UCH,0=no;1=yes,,bit-array where a set bit indicates that early cut off is active for the corresponding heating circuit
r,,,HcPumpIdlePeriodActive,Pumpensperrzeit aktiv,,,b509,0d2b00,value,,UCH,0=no;1=yes,,bit-array where a set bit indicates that pump's energy saving function is active for the corresponding heating circuit
r,,,MonitorEEpromInkonsiNumber,MonitorEEpromInkonsiNumber,,,b509,0d4600,value,,HEX:8,,,identification of the last eight EEPROM inconsistencies
r,,,Hc2aLegPumpP2Port,Rückmeldung P2,,,b509,0d4400,value,,UCH,0=off;1=on,,port: open mixer
r,,,Hc2zPort,Hk2z_Port,,,b509,0d4500,value,,UCH,0=off;1=on,,port: close mixer
r,,,Hc2pDemand,Hk2pDemand,,,b509,0d4900,value,,UCH,0=off;1=on,,
r,,,SfState,SfState,,,b509,0d4a00,value,,UCH,,,"0 = _SfsNone, 1 = _SfsForceConsumption, 2 = _SfsFloorPavingDrying, 3 = _SfsSummerSwitchOff, 4 =_SfsTankFilling"
r,,,PsTempDesired,PsSetpoint,,,b509,0d4c00,value,,D2C,,°C,Temperatur
r,,,PumpSavingState,PumpSavingState,,,b509,0d4d00,value,,UCH,,,"0 = _PssInactive, 1 = _PssMonitoring, 2 = _PssCounting, 3 = _PssPostrun, 4 = _PssSaving"
r,,,OffConfig,OffConfig,,,b509,0d4e00,value,,UCH,,,"0 = _OffConfig_Off, 1 = _OffConfig_Low"
r,,,FrostProtConfig,FrostProtConfig,,,b509,0d4f00,value,,UCH,,,"0 = _FrostProtConfig_Low, 1 = _FrostProtConfig_PumpKick"
r,,,FrostProtState,FrostProtState,,,b509,0d4b00,value,,UCH,,,"0 = _Fps_NoFrost, 1 = _Fps_Delay, 2 = _Fps_PumpKick, 3 = _Fps_KickOff, 4 = _Fps_Active"
r,,,ThermostatState,ThermostatState,,,b509,0d5100,value,,UCH,,,"0 = _ThermOn, 1 =_ThermOff"
r,,,Currenterror,Aktuelle Fehler,,,b503,0001,error,,UIN,,,Fehlernummer,error_1,,UIN,,,Fehlernummer,error_2,,UIN,,,Fehlernummer,error_3,,UIN,,,Fehlernummer,error_4,,UIN,,,Fehlernummer
r,,,Errorhistory,Fehlerhistorie,,,b503,0101,index,m,UCH,,,,status,,UCH,,,Status,time,,BTM,,,Uhrzeit,date,,HDA,,,Datum,error,,UIN,,,Fehlernummer
w,,install,Clearerrorhistory,Fehlerhistorie löschen,,,b503,0201,cleared,s,UCH,0=no;1=yes,,
r,,,HcTimer_Monday,Zeitfenster Montag,,,b515,0000,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Monday,Zeitfenster Montag,,,b515,0000,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Tuesday,Zeitfenster Dienstag,,,b515,0100,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Tuesday,Zeitfenster Dienstag,,,b515,0100,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Wednesday,Zeitfenster Mittwoch,,,b515,0200,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Wednesday,Zeitfenster Mittwoch,,,b515,0200,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Thursday,Zeitfenster Donnerstag,,,b515,0300,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Thursday,Zeitfenster Donnerstag,,,b515,0300,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Friday,Zeitfenster Freitag,,,b515,0400,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Friday,Zeitfenster Freitag,,,b515,0400,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Saturday,Zeitfenster Samstag,,,b515,0500,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Saturday,Zeitfenster Samstag,,,b515,0500,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,HcTimer_Sunday,Zeitfenster Montag,,,b515,0600,value,,IGN:1,,,,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
w,,,HcTimer_Sunday,Zeitfenster Montag,,,b515,0600,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,from,,TTM,,,von,to,,TTM,,,bis,daysel,,UCH,0=selected;1=Mo_Fr;2=Sa_Su;3=Mo_Su,,Tage
r,,,Setpoints_Monday,Temperaturen Montag,,,b504,1901,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Monday,Temperaturen Montag,,,b505,2e01,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Tuesday,Temperaturen Dienstag,,,b504,1902,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Tuesday,Temperaturen Dienstag,,,b505,2e02,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Wednesday,Temperaturen Mittwoch,,,b504,1903,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Wednesday,Temperaturen Mittwoch,,,b505,2e03,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Thursday,Temperaturen Donnerstag,,,b504,1904,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Thursday,Temperaturen Donnerstag,,,b505,2e04,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Friday,Temperaturen Freitag,,,b504,1905,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Friday,Temperaturen Freitag,,,b505,2e05,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Saturday,Temperaturen Samstag,,,b504,1906,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Saturday,Temperaturen Samstag,,,b505,2e06,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
r,,,Setpoints_Sunday,Temperaturen Sonntag,,,b504,1907,value,,IGN:1,,,,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,,Setpoints_Sunday,Temperaturen Sonntag,,,b505,2e07,temp,,D1C,,°C,Temperatur,temp_1,,D1C,,°C,Temperatur,temp_2,,D1C,,°C,Temperatur
w,,install,Iotest,I/O Test,,,b506,02,value,,UCH,1=off_cirpump;2=hcpump;4=hc2mixeropen;8=hc2mixerclose;16=hc2pump,,
w,,install,Ioteststop,I/O Test stoppen,,,b506,01,
