type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,TempDifferenceOff,Ausschaltdifferenz: solar difference control's switch off temperature of storage 1,,,b509,0d2500,value,,UCH,,°C,Temperatur
w,,install,TempDifferenceOff,Ausschaltdifferenz: solar difference control's switch off temperature of storage 1,,,b509,0e2500,value,,UCH,,°C,Temperatur
r,,,MaximalTemp2,MaximalTemperature2: maximum temperature for solar charge of storage 2,,,b509,0d2630,value,,UCH,,°C,Temperatur
w,,install,MaximalTemp2,MaximalTemperature2: maximum temperature for solar charge of storage 2,,,b509,0e2630,value,,UCH,,°C,Temperatur
r,,,TempDifferenceOn2,TempDifferenceEIN2: solar difference control's switch on temperature of storage 2,,,b509,0d2430,value,,UCH,,°C,Temperatur
w,,install,TempDifferenceOn2,TempDifferenceEIN2: solar difference control's switch on temperature of storage 2,,,b509,0e2430,value,,UCH,,°C,Temperatur
r,,,TempDifferenceOff2,TempDifferenceAUS2: solar difference control's switch off temperature of storage 2,,,b509,0d2530,value,,UCH,,°C,Temperatur
w,,install,TempDifferenceOff2,TempDifferenceAUS2: solar difference control's switch off temperature of storage 2,,,b509,0e2530,value,,UCH,,°C,Temperatur
r,,,EDFunction,EDFunktion: enable duty ratio control,,,b509,0d3400,value,,UCH,0=off;1=on,,
w,,install,EDFunction,EDFunktion: enable duty ratio control,,,b509,0e3400,value,,UCH,0=off;1=on,,
r,,,SolCollPumpED,ED Kollektorpumpe: percentage of 'pump is on' during one minute (if duty ratio control is enabled),,,b509,0d2800,value,,UCH,,%,
r,,,ScProtectionLimit,Abschaltgrenze Schutzfunktion: switch off temperature for collector protection (109 <=> off),,,b509,0d3000,value,,UCH,,°C,Solltemperatur
w,,install,ScProtectionLimit,Abschaltgrenze Schutzfunktion: switch off temperature for collector protection (109 <=> off),,,b509,0e3000,value,,UCH,,°C,Solltemperatur
r,,,ScProtectionHysteresis,Hysterese Schutzfunktion: temperature hysteresis for activating solar pump after collector protection,,,b509,0d3100,value,,UCH,,K,
r,,,ScProtectionTime,SolarCircuitProtectionTime: time for which KOL temperature has to exceed the protection temperature to enter solar circuit protection mode,,,b509,0d3e00,value,,UCH,,s,Sekunden
r,,,EnableScProtection,Solarkreisschutzfunktion: enable solar circuit protection,,,b509,0d5900,value,,UCH,0=off;1=on,,
w,,install,EnableScProtection,Solarkreisschutzfunktion: enable solar circuit protection,,,b509,0e5900,value,,UCH,0=off;1=on,,
r,,,FrostProtectionEnabled,Solarkreis Frostschutzfunktion: set TRUE to enable solar frost protection,,,b509,0d5a00,value,,UCH,0=no;1=yes,,
r,,,FrostProtectionLimit,Grenze für Solarkreisschutzfunktion: temperature level for activating solar frost protection,,,b509,0d5b00,value,,SIN,,°C,Temperatur
r,,,ResetSolGain,Rücksetzen Solarertrag: reset solar gain,,,b509,0d3500,value,,UCH,0=no;1=yes,,
w,,,ResetSolGain,Rücksetzen Solarertrag: reset solar gain,,,b509,0e3500,value,,UCH,0=no;1=yes,,
r,,,SumSolGainDayBefore,SumSolarGain_day_before: sum of yesterday's solar gain,,,b509,0d4c00,value,,ULG,,kWh,
r,,,SumSolGain,SumSolarGain: accumulated solar gain,,,b509,0d3300,value,,ULG,,kWh,
r,,,Weekday,Aktueller Wochentag,,,b509,0d0e00,value,,BDY,,,Wochentag
r,,,Date,Aktuelles Datum,,,b509,0d0d00,value,,HDA:3,,,Datum
r,,,Time,Aktuelle Uhrzeit,,,b509,0d0c00,value,,VTI,,,Uhrzeit
r,,,HydraulicScheme,Hydraulikplan: 1..8 nur Solar,,,b509,0d2100,value,,UCH,,,
r,,,SystemMode,"Systemmodus: 0 = heatpump; 1 = 430 system, must be cyclicly written by the CI",,,b509,0d3d00,value,,UCH,0=off;1=on,,
r,,,MultifunctionOutput,Multifunktionsausgang: Output of multifunction relay,,,b509,0d0a00,value,,UCH,0=off;1=on,,
r,,,OMultifunction,"O_Multifunction: multifunction relay: 0 = 2nd storage, 1 = differential control",,,b509,0d3a00,value,,UCH,0=off;1=on,,
w,,install,OMultifunction,"O_Multifunction: multifunction relay: 0 = 2nd storage, 1 = differential control",,,b509,0e3a00,value,,UCH,0=off;1=on,,
r,,,MAPreferredStorage,MAPreferredStorage: prefered storage,,,b509,0d3700,value,,UCH,,,
w,,install,MAPreferredStorage,MAPreferredStorage: prefered storage,,,b509,0e3700,value,,UCH,,,
r,,,TempDifferenceOnTD12,Einschaltdifferenz TD1/TD2: temperature difference for the multifunction-output relay to switch on,,,b509,0d4200,value,,UCH,,°C,Temperatur
w,,install,TempDifferenceOnTD12,Einschaltdifferenz TD1/TD2: temperature difference for the multifunction-output relay to switch on,,,b509,0e4200,value,,UCH,,°C,Temperatur
r,,,TempDifferenceOffTD12,Ausschaltdifferenz TD1/TD2: temperature difference for the multifunction-output relay to switch off,,,b509,0d4300,value,,UCH,,°C,Temperatur
w,,install,TempDifferenceOffTD12,Ausschaltdifferenz TD1/TD2: temperature difference for the multifunction-output relay to switch off,,,b509,0e4300,value,,UCH,,°C,Temperatur
r,,,PumpAntiLockingFlags,PumpAntiLockingFlags: each set bit represents a pump that has not run in the last 24h,,,b509,0d0900,value,,UIN,,,
r,,,InitCircuit,InitCircuit: true if DHW and CP circuits are in init phase,,,b509,0d1800,value,,UCH,0=no;1=yes,,
r,,,IsInBoostMode,IsInBoostMode: heatpump in boost mode,,,b509,0d3900,value,,UCH,0=off;1=on,,
r,,,QuickVetoStart,Quick Veto start: Signal for starting quick veto (will be reset after quick veto has been started),,,b509,0d4500,value,,UCH,0=no;1=yes,,
r,,,LpZpMaPort,Rückmeldung ZP: multifunction-output port replay,,,b509,0d5400,value,,UCH,0=off;1=on,,
r,,,Hc1PumpKol1PP1Port,Hk1P_Kol1P_P1_Port: collector 1 pump port replay,,,b509,0d5500,value,,UCH,0=off;1=on,,
r,,,Hc2aLegPumpP2Port,Rückmeldung P2: legionella pump port replay,,,b509,0d5700,value,,UCH,0=off;1=on,,
r,,,Hc2zPort,Hk2z_Port: Port replay,,,b509,0d5800,value,,UCH,0=off;1=on,,
r9,,,YieldThisYear,Ertrag dieses Jahr,,,b509,0d3f00:2;0d3f08:2;0d3f10:2;0d3f18:2;0d3f20:2;0d3f28:2;0d3f30:2;0d3f38:2;0d3f40:2;0d3f48:2;0d3f50:2;0d3f58:2,energy,,UIN,,kWh,,energy_1,,UIN,,kWh,,energy_2,,UIN,,kWh,,energy_3,,UIN,,kWh,,energy_4,,UIN,,kWh,,energy_5,,UIN,,kWh,,energy_6,,UIN,,kWh,,energy_7,,UIN,,kWh,,energy_8,,UIN,,kWh,,energy_9,,UIN,,kWh,,energy_10,,UIN,,kWh,,energy_11,,UIN,,kWh,
r,,,YieldLastYear,Ertrag letztes Jahr,,,b509,0d4000:2;0d4008:2;0d4010:2;0d4018:2;0d4020:2;0d4028:2;0d4030:2;0d4038:2;0d4040:2;0d4048:2;0d4050:2;0d4058:2,energy,,UIN,,kWh,,energy_1,,UIN,,kWh,,energy_2,,UIN,,kWh,,energy_3,,UIN,,kWh,,energy_4,,UIN,,kWh,,energy_5,,UIN,,kWh,,energy_6,,UIN,,kWh,,energy_7,,UIN,,kWh,,energy_8,,UIN,,kWh,,energy_9,,UIN,,kWh,,energy_10,,UIN,,kWh,,energy_11,,UIN,,kWh,
r,,,Currenterror,Aktuelle Fehler,,,b503,0001,error,,UIN,,,Fehlernummer,error_1,,UIN,,,Fehlernummer,error_2,,UIN,,,Fehlernummer,error_3,,UIN,,,Fehlernummer,error_4,,UIN,,,Fehlernummer
r,,,Errorhistory,Fehlerhistorie,,,b503,0101,index,m,UCH,,,,status,,UCH,,,Status,time,,VTM,,,Uhrzeit,date,,HDA:3,,,Datum,error,,UIN,,,Fehlernummer
w,,install,Clearerrorhistory,Fehlerhistorie löschen,,,b503,0201,cleared,s,UCH,0=no;1=yes,,
w,,install,Iotest,I/O Test,,,b506,02,value,,UCH,1=off;2=col1pump;4=legiopump;8=ma,,
w,,install,Ioteststop,I/O Test stoppen,,,b506,01,
