type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,BoilerMaxPreShutdown,BoilerMaxPreShutdown: Maximal Boiler preshutdown time,,,b509,0d3900,value,,UCH,,min,register value
r,,,HcFlowIncrease,HcFlowIncrease: Offset added to flow temperature,,,b509,0d3a00,value,,UCH,,K,register value
r,,,FrostProtectDelay,FrostProtectDelay: Delay time of frost protection,,,b509,0d4900,value,,UCH,,h,register value
r,,,HydraulicScheme,Hzdraulic plan,,,b509,0d6000,value,,UCH,,,register value
r,,,EnergyDemandPercentage,EnergyDemandPercentage: Flow temperature's maximum deviation from setpoint for set delay time,,,b509,0d7e00,value,,UCH,,%,register value
r,,,OtShutdownLimit,"OtShutdownLimit: For outside temperatures higher than this, there is no heat demand generated anymore",,,b509,0d3600,value,,UCH,,°C,register value
w,,,OtShutdownLimit,"OtShutdownLimit: For outside temperatures higher than this, there is no heat demand generated anymore",,,b509,0e3600,value,,UCH,,°C,register value
r,,,FlowTempMin,MinFlowTemp: For a heat demand the desired flow temperature will at least be this value,,,b509,0d3000,value,,UCH,,°C,register value
w,,,FlowTempMin,MinFlowTemp: For a heat demand the desired flow temperature will at least be this value,,,b509,0e3000,value,,UCH,,°C,register value
r,,,TempDesiredLow,DesiredLowTemperature: Night temperature setpoint of the burner circuit,,,b509,0d3300,value,,D1C,,°C,register value
w,,,TempDesiredLow,DesiredLowTemperature: Night temperature setpoint of the burner circuit,,,b509,0e3300,value,,D1C,,°C,register value
r,,,BoilerCircuitDisabled,BurnerCircuitDisabled: Disable the burner circuit?,,,b509,0daa00,value,,UCH,0=no;1=yes,,register value
w,,install,BoilerCircuitDisabled,BurnerCircuitDisabled: Disable the burner circuit?,,,b509,0eaa00,value,,UCH,0=no;1=yes,,register value
r,,,OperatingMode,OperatingMode: Operating mode of burner circuit,,,b509,0d2b00,value,,UCH,0=disabled;1=on;2=off;3=auto;4=eco;5=low,,register value
w,,,OperatingMode,OperatingMode: Operating mode of burner circuit,,,b509,0e2b00,value,,UCH,0=disabled;1=on;2=off;3=auto;4=eco;5=low,,register value
r,,,FlowTempMax,MaxFlowTemp: For a heat demand the desired flow temperature will maximal be this value,,,b509,0d3100,value,,UCH,,°C,register value
w,,,FlowTempMax,MaxFlowTemp: For a heat demand the desired flow temperature will maximal be this value,,,b509,0e3100,value,,UCH,,°C,register value
r,,,TempDesired,DesiredTemperature: Day temperature setpoint of the burner circuit,,,b509,0d3200,value,,D1C,,°C,register value
w,,,TempDesired,DesiredTemperature: Day temperature setpoint of the burner circuit,,,b509,0e3200,value,,D1C,,°C,register value
r,,,HeatingCurve,Heating curve,,,b509,0d3500,value,,UIN,100,,register value
w,,,HeatingCurve,Heating curve,,,b509,0e3500,value,,UIN,100,,register value
r,,,TeleswitchOperatingMode,TeleswitchOperatingMode: If the tele switch port is activated the burner circuit operates in this mode,,,b509,0d3f00,value,,UCH,0=disabled;1=on;2=off;3=auto;4=eco;5=low,,register value
w,,,TeleswitchOperatingMode,TeleswitchOperatingMode: If the tele switch port is activated the burner circuit operates in this mode,,,b509,0e3f00,value,,UCH,0=disabled;1=on;2=off;3=auto;4=eco;5=low,,register value
r,,,DateTime,date/time,,,b504,00,dcfstate,,UCH,0=nosignal;1=ok;2=sync;3=valid,,DCF receiver state,btime,,BTI,,,time,bdate,,BDA,,,date,temp,,D2B,,°C,temperature
r,,,Status16,outside temperature,,,b504,16,value,,D2C,,°C,temperature
uw,,,SetMode,Operation mode,,,b510,00,hcmode,,UCH,0=auto;1=off;2=heat;2=water,,boiler mode,flowtempdesired,,D1C,,°C,temperature,hwctempdesired,,D1C,,°C,temperature,hwcflowtempdesired,,UCH,,°C,temperature,ign,,IGN:1,,,,disablehc,,BI0,,,,disablehwctapping,,BI1,,,,disablehwcload,,BI2,,,,ign_1,,IGN:1,,,,remotecontrolhcpump,,BI0,,,,releasebackup,,BI1,,,,releasecooling,,BI2,,,
r,,,Status01,Vorlauftemperatur/Rücklauftemperatur/Aussentemperatur/WW Temperatur/Speichertemperatur/Pumpenstatus,,,b511,01,temp,,D1C,,°C,temperature,temp_1,,D1C,,°C,temperature,temp_2,,D2B,,°C,temperature,temp_3,,D1C,,°C,temperature,temp_4,,D1C,,°C,temperature,pumpstate,,UCH,0=off;1=on;2=overrun;4=hwc,,pump state
r,,,Status02,Betriebsart/Maximaltemperatur/ReglerCurrentTEMP/Maximaltemperatur/ReglerCurrentTemp,,,b511,02,hwcmode,,UCH,0=disabled;1=on;2=off;3=auto,,hot water mode,temp,,UCH,,°C,temperature,temp_1,,D1C,,°C,temperature,temp_2,,UCH,,°C,temperature,temp_3,,D1C,,°C,temperature
r,,,Status,Status,,,b511,03,temp,,D2C,,°C,temperature,press,,FLT,,bar,pressure,press_1,,FLT,,bar,pressure,hcmode,,UCH,0=off;3=heat;4=water,,boiler mode,hex,,HEX,,,
uw,,,StatusCirPump,Status circulation pump,,,b512,00,value,,UCH,0=off;100=on,,
w,,install,Iotest,I/O test,,,b506,02,value,,UCH,0=valve1;1=cirpump;2=pump1;3=hc2mixeropen;4=hc2mixerclose;5=hc2pump;6=col1pump;7=col2pump;8=valve2;9=valve3;10=legiopump;11=valve4;12=c1c2,,
w,,install,Ioteststop,stop I/O test,,,b506,01,
r,,,Currenterror,Current errors,,,b503,0001,error,,UIN,,,error number,error_1,,UIN,,,error number,error_2,,UIN,,,error number,error_3,,UIN,,,error number,error_4,,UIN,,,error number
r,,,Errorhistory,Error_History,,,b503,0101,index,m,UCH,,,,status,,UCH,,,Status,time,,BTM,,,time,date,,HDA,,,date,error,,UIN,,,error number
w,,install,Clearerrorhistory,Clear error history,,,b503,0201,cleared,s,UCH,0=no;1=yes,,
